dam_name,day,daily_storage_volume,daily_regulated_releases,daily_spill_volume
Burrendong,23/08/1891,1306000,0,3126.6
Burrendong,24/08/1891,1306700,0,2836.4
Burrendong,25/08/1891,1307300,0,2591.8
Burrendong,26/08/1891,1308500,0,2392.5
Burrendong,27/08/1891,1309800,0,2693
Burrendong,28/08/1891,1312400,0,5361.2
Burrendong,29/08/1891,1314100,0,6966.3
Burrendong,30/08/1891,1315500,0,5719.1
Burrendong,31/08/1891,1316700,0,4815.7
Burrendong,01/09/1891,1317600,1.14,4224.9611
Burrendong,02/09/1891,1318300,1.13,3637.2611
Burrendong,03/09/1891,1317000,1931.4,3180.8
Burrendong,04/09/1891,1319900,588.31,2716.49
Burrendong,05/09/1891,1323600,1.14,5476.0611
Burrendong,06/09/1891,1327100,1.14,9165.4611
Burrendong,07/09/1891,1329400,1.14,9944.4611
Burrendong,08/09/1891,1331300,1.14,9228.2611
Burrendong,09/09/1891,1332500,1.14,8219.1611
Burrendong,10/09/1891,1333400,1.13,6275.3611
Burrendong,11/09/1891,1334200,1.14,4999.0611
Burrendong,12/09/1891,1334800,1.14,4189.2611
Burrendong,13/09/1891,1335800,1.14,3591.2611
Burrendong,14/09/1891,1335600,2896.3,3062.6
Burrendong,15/09/1891,1337000,2435.9,5303.3
Burrendong,16/09/1891,1344300,0,10903
Burrendong,17/09/1891,1345200,0,19461
Burrendong,18/09/1891,1346300,0,8934.1
Burrendong,19/09/1891,1347700,0,6941.3
Burrendong,20/09/1891,1351300,0,7724
Burrendong,21/09/1891,1355200,0,10925
Burrendong,22/09/1891,1357800,0,12402
Burrendong,23/09/1891,1359900,0,10960
Burrendong,24/09/1891,1361300,0,9227.5
Burrendong,25/09/1891,1362500,0,7166.4
Burrendong,26/09/1891,1363400,0,5822.4
Burrendong,27/09/1891,1364200,0,4943.9
Burrendong,28/09/1891,1364900,0,4303
Burrendong,29/09/1891,1365500,0,3796.3
Burrendong,30/09/1891,1366000,0,3391.5
Burrendong,01/10/1891,1364700,1630.4,3071.1
Burrendong,02/10/1891,1362200,2778.1,2812.7
Burrendong,03/10/1891,1359200,3147.6,2594.1
Burrendong,04/10/1891,1357500,3285.1,2404.7
Burrendong,05/10/1891,1354600,3143.3,2320
Burrendong,06/10/1891,1352000,3065.6,2621
Burrendong,07/10/1891,1348900,3362.5,2763.5
Burrendong,08/10/1891,1345500,3545.2,2377.7
Burrendong,09/10/1891,1341900,3673.3,2122.7
Burrendong,10/10/1891,1338200,3779,1946.1
Burrendong,11/10/1891,1334400,3855.5,1811.2
Burrendong,12/10/1891,1330500,3940.6,1698.7
Burrendong,13/10/1891,1326500,3986.8,1599.7
Burrendong,14/10/1891,1322500,4029.8,1480.2
Burrendong,15/10/1891,1318500,4063.2,1378.7
Burrendong,16/10/1891,1318200,372.5,1319.3
Burrendong,17/10/1891,1317800,399.71,1266.99
Burrendong,18/10/1891,1316300,1454.8,1218.4
Burrendong,19/10/1891,1314700,1669.2,1174.8
Burrendong,20/10/1891,1313000,1691.9,1138.7
Burrendong,21/10/1891,1311200,1712.4,1105.7
Burrendong,22/10/1891,1309600,1731.4,1096.1
Burrendong,23/10/1891,1308200,1758.5,1648
Burrendong,24/10/1891,1306600,1764,1858.5
Burrendong,25/10/1891,1305000,1567.5,1546.4
Burrendong,26/10/1891,1304100,1547,1278.9
Burrendong,27/10/1891,1302400,1641,1122.2
Burrendong,28/10/1891,1300800,1553.8,1037.9
Burrendong,29/10/1891,1299000,1759.6,1105.1
Burrendong,30/10/1891,1297100,1797.2,1025.5
Burrendong,31/10/1891,1295200,1811.9,942.7
Burrendong,01/11/1891,1292900,1845.8,897.4
Burrendong,02/11/1891,1290500,1997.8,860.8
Burrendong,03/11/1891,1288000,2023.5,827.5
Burrendong,04/11/1891,1285400,2071.2,798.9
Burrendong,05/11/1891,1282700,2188.4,773.7
Burrendong,06/11/1891,1279800,2412.2,751.5
Burrendong,07/11/1891,1276800,2489.4,729.8
Burrendong,08/11/1891,1273600,2730.3,710.7
Burrendong,09/11/1891,1270400,2691.8,689
Burrendong,10/11/1891,1268000,2543.2,809.2
Burrendong,11/11/1891,1267300,1070.7,1591.6
Burrendong,12/11/1891,1264900,2315.9,2643.5
Burrendong,13/11/1891,1262200,2275.4,1812.9
Burrendong,14/11/1891,1259300,2492.8,1230.2
Burrendong,15/11/1891,1256400,2504.1,1009.5
Burrendong,16/11/1891,1253300,2630.3,878.5
Burrendong,17/11/1891,1250700,2770.9,796.7
Burrendong,18/11/1891,1247400,2776.2,732.1
Burrendong,19/11/1891,1244500,2898.8,682.1
Burrendong,20/11/1891,1240700,3333.1,700
Burrendong,21/11/1891,1237300,3196.8,950.5
Burrendong,22/11/1891,1233500,3738.2,1512.2
Burrendong,23/11/1891,1231900,3838.4,3461
Burrendong,24/11/1891,1228700,4378.6,6983.4
Burrendong,25/11/1891,1224300,4604.7,5074.9
Burrendong,26/11/1891,1219600,4619.7,3163.9
Burrendong,27/11/1891,1214600,4781.9,2163.1
Burrendong,28/11/1891,1209300,5048.8,1671.1
Burrendong,29/11/1891,1202800,6182.3,1372.5
Burrendong,30/11/1891,1196200,6262.8,1174.5
Burrendong,01/12/1891,1190600,6703.6,1043.1
Burrendong,02/12/1891,1184700,5950.2,485.4
Burrendong,03/12/1891,1179200,5946.6,0
Burrendong,04/12/1891,1175100,5998.3,0
Burrendong,05/12/1891,1169100,6455.7,0
Burrendong,06/12/1891,1163300,6152.5,0
Burrendong,07/12/1891,1157200,6413.8,0
Burrendong,08/12/1891,1151000,6478.3,0
Burrendong,09/12/1891,1144600,6555.1,0
Burrendong,10/12/1891,1138000,6694.4,0
Burrendong,11/12/1891,1132100,6672.9,0
Burrendong,12/12/1891,1125500,6669,0
Burrendong,13/12/1891,1118800,6691.6,0
Burrendong,14/12/1891,1112200,6716.5,0
Burrendong,15/12/1891,1105400,6720.4,0
Burrendong,16/12/1891,1098700,6724.1,0
Burrendong,17/12/1891,1091900,6730.7,0
Burrendong,18/12/1891,1085100,6731.9,0
Burrendong,19/12/1891,1078200,6734.8,0
Burrendong,20/12/1891,1071400,6733.9,0
Burrendong,21/12/1891,1064500,6742,0
Burrendong,22/12/1891,1057600,6745,0
Burrendong,23/12/1891,1050600,6849.2,0
Burrendong,24/12/1891,1043500,6885.3,0
Burrendong,25/12/1891,1036100,7202,0
Burrendong,26/12/1891,1028500,7335,0
Burrendong,27/12/1891,1020900,7372.8,0
Burrendong,28/12/1891,1013100,7541.1,0
Burrendong,29/12/1891,1005600,7585,0
Burrendong,30/12/1891,997390,8027.7,0
Burrendong,31/12/1891,989210,8065,0
Burrendong,01/01/1892,981040,8044.1,0
Burrendong,02/01/1892,973140,7646,0
Burrendong,03/01/1892,965280,7579.3,0
Burrendong,04/01/1892,957410,7587.5,0
Burrendong,05/01/1892,949780,7312.9,0
Burrendong,06/01/1892,942150,7315.1,0
Burrendong,07/01/1892,935100,7246,0
Burrendong,08/01/1892,927690,7090.9,0
Burrendong,09/01/1892,920100,7245.6,0
Burrendong,10/01/1892,912490,7266.6,0
Burrendong,11/01/1892,907840,7233.2,0
Burrendong,12/01/1892,903630,6939.7,0
Burrendong,13/01/1892,903130,3162.7,0
Burrendong,14/01/1892,898480,5689.6,0
Burrendong,15/01/1892,893130,6305.8,0
Burrendong,16/01/1892,887280,6570.9,0
Burrendong,17/01/1892,880950,6854.1,0
Burrendong,18/01/1892,874340,6989.2,0
Burrendong,19/01/1892,867550,7060.9,0
Burrendong,20/01/1892,860560,7139.5,0
Burrendong,21/01/1892,853490,7178.1,0
Burrendong,22/01/1892,846300,7223.3,0
Burrendong,23/01/1892,839220,7055.1,0
Burrendong,24/01/1892,832130,7040.4,0
Burrendong,25/01/1892,825410,6637.5,0
Burrendong,26/01/1892,819120,6159.1,0
Burrendong,27/01/1892,813260,5730.2,0
Burrendong,28/01/1892,807640,5474.7,0
Burrendong,29/01/1892,802130,5354.9,0
Burrendong,30/01/1892,797070,4860.8,0
Burrendong,31/01/1892,792070,4770.1,0
Burrendong,01/02/1892,786990,4969.8,0
Burrendong,02/02/1892,782000,4855.8,0
Burrendong,03/02/1892,777000,4859.5,0
Burrendong,04/02/1892,771980,4868.6,0
Burrendong,05/02/1892,766940,4863.2,0
Burrendong,06/02/1892,761890,4869.2,0
Burrendong,07/02/1892,757010,4683.6,0
Burrendong,08/02/1892,752220,4598,0
Burrendong,09/02/1892,747410,4601.7,0
Burrendong,10/02/1892,742600,4600.6,0
Burrendong,11/02/1892,737760,4606.1,0
Burrendong,12/02/1892,732930,4602.4,0
Burrendong,13/02/1892,728100,4582.2,0
Burrendong,14/02/1892,723270,4586.1,0
Burrendong,15/02/1892,718430,4584.3,0
Burrendong,16/02/1892,713580,4588.9,0
Burrendong,17/02/1892,709310,4577.6,0
Burrendong,18/02/1892,704450,4586,0
Burrendong,19/02/1892,699580,4590,0
Burrendong,20/02/1892,694700,4591,0
Burrendong,21/02/1892,690160,4252.6,0
Burrendong,22/02/1892,685680,4186.8,0
Burrendong,23/02/1892,681710,3669.7,0
Burrendong,24/02/1892,678070,3350.4,0
Burrendong,25/02/1892,674420,3349.9,0
Burrendong,26/02/1892,671150,2969.4,0
Burrendong,27/02/1892,668240,2801.5,0
Burrendong,28/02/1892,666210,1835.5,0
Burrendong,29/02/1892,664230,1758.1,0
Burrendong,01/03/1892,662300,1728,0
Burrendong,02/03/1892,660360,1749.9,0
Burrendong,03/03/1892,658390,1748.5,0
Burrendong,04/03/1892,656420,1747.2,0
Burrendong,05/03/1892,655140,1730.4,0
Burrendong,06/03/1892,653180,1743.6,0
Burrendong,07/03/1892,651220,1745.5,0
Burrendong,08/03/1892,649240,1745.1,0
Burrendong,09/03/1892,647250,1746.3,0
Burrendong,10/03/1892,645260,1746.5,0
Burrendong,11/03/1892,643270,1745.1,0
Burrendong,12/03/1892,641310,1735.4,0
Burrendong,13/03/1892,639670,1394.6,0
Burrendong,14/03/1892,638050,1390.3,0
Burrendong,15/03/1892,636310,1498,0
Burrendong,16/03/1892,634370,1698,0
Burrendong,17/03/1892,633130,1702.2,0
Burrendong,18/03/1892,631170,2500.8,0
Burrendong,19/03/1892,628830,2510.4,0
Burrendong,20/03/1892,627300,1661.5,0
Burrendong,21/03/1892,625700,1671.5,0
Burrendong,22/03/1892,623980,1720.3,0
Burrendong,23/03/1892,622310,1628,0
Burrendong,24/03/1892,620630,1590.7,0
Burrendong,25/03/1892,619610,910.43,0
Burrendong,26/03/1892,618570,893.98,0
Burrendong,27/03/1892,617520,899.33,0
Burrendong,28/03/1892,616550,808.89,0
Burrendong,29/03/1892,615570,795.79,0
Burrendong,30/03/1892,614630,746.29,0
Burrendong,31/03/1892,613720,726.86,0
Burrendong,01/04/1892,613210,708.18,0
Burrendong,02/04/1892,612350,764.79,0
Burrendong,03/04/1892,611500,765.44,0
Burrendong,04/04/1892,610500,889.22,0
Burrendong,05/04/1892,609450,1105.9,0
Burrendong,06/04/1892,609760,1108.2,0
Burrendong,07/04/1892,610200,484.87,0
Burrendong,08/04/1892,609330,1891.4,0
Burrendong,09/04/1892,608020,2055.6,0
Burrendong,10/04/1892,606730,1862.3,0
Burrendong,11/04/1892,605420,1724.5,0
Burrendong,12/04/1892,604750,979.88,0
Burrendong,13/04/1892,603950,1004.7,0
Burrendong,14/04/1892,603370,978.05,0
Burrendong,15/04/1892,602510,1004.7,0
Burrendong,16/04/1892,601610,1019.6,0
Burrendong,17/04/1892,600690,1033.2,0
Burrendong,18/04/1892,599730,1038.9,0
Burrendong,19/04/1892,598750,1050.1,0
Burrendong,20/04/1892,597720,1060.3,0
Burrendong,21/04/1892,596700,1059.9,0
Burrendong,22/04/1892,595640,1058.8,0
Burrendong,23/04/1892,594640,982.52,0
Burrendong,24/04/1892,593670,956.38,0
Burrendong,25/04/1892,592700,930.99,0
Burrendong,26/04/1892,591690,954.23,0
Burrendong,27/04/1892,590850,786.56,0
Burrendong,28/04/1892,589990,786.1,0
Burrendong,29/04/1892,590570,658.16,0
Burrendong,30/04/1892,590210,1312.7,0
Burrendong,01/05/1892,588970,1515.6,0
Burrendong,02/05/1892,589760,551.37,0
Burrendong,03/05/1892,589460,555.25,0
Burrendong,04/05/1892,589230,515.35,0
Burrendong,05/05/1892,588940,520.01,0
Burrendong,06/05/1892,588700,456.03,0
Burrendong,07/05/1892,588400,479.47,0
Burrendong,08/05/1892,588040,498.92,0
Burrendong,09/05/1892,588340,418.33,0
Burrendong,10/05/1892,588480,0,0
Burrendong,11/05/1892,588430,246.37,0
Burrendong,12/05/1892,588290,275.02,0
Burrendong,13/05/1892,588090,326.91,0
Burrendong,14/05/1892,587820,368.87,0
Burrendong,15/05/1892,587490,386.43,0
Burrendong,16/05/1892,588390,407.18,0
Burrendong,17/05/1892,590840,1683.8,0
Burrendong,18/05/1892,589830,3670.5,0
Burrendong,19/05/1892,588190,2799.2,0
Burrendong,20/05/1892,587640,1425,0
Burrendong,21/05/1892,587150,1213.6,0
Burrendong,22/05/1892,586660,1109.5,0
Burrendong,23/05/1892,586130,1029.9,0
Burrendong,24/05/1892,586270,295.52,0
Burrendong,25/05/1892,586310,317.85,0
Burrendong,26/05/1892,586320,336.21,0
Burrendong,27/05/1892,586520,347.71,0
Burrendong,28/05/1892,587960,169.71,0
Burrendong,29/05/1892,593330,2.32,0
Burrendong,30/05/1892,606640,0,0
Burrendong,31/05/1892,631340,0,0
Burrendong,01/06/1892,657430,0,0
Burrendong,02/06/1892,673280,0,0
Burrendong,03/06/1892,677880,0,0
Burrendong,04/06/1892,681110,0,0
Burrendong,05/06/1892,683750,0,0
Burrendong,06/06/1892,685940,0,0
Burrendong,07/06/1892,687700,0,0
Burrendong,08/06/1892,693560,0,0
Burrendong,09/06/1892,710310,0,0
Burrendong,10/06/1892,729020,0,0
Burrendong,11/06/1892,737420,0,0
Burrendong,12/06/1892,741630,0,0
Burrendong,13/06/1892,744790,0,0
Burrendong,14/06/1892,747370,0,0
Burrendong,15/06/1892,749860,0,0
Burrendong,16/06/1892,754790,0,0
Burrendong,17/06/1892,763490,0,0
Burrendong,18/06/1892,771080,0,0
Burrendong,19/06/1892,775360,1403.2,0
Burrendong,20/06/1892,776940,2135.7,0
Burrendong,21/06/1892,776860,2880.5,0
Burrendong,22/06/1892,776230,2912.3,0
Burrendong,23/06/1892,776050,2377.4,0
Burrendong,24/06/1892,775700,2013.4,0
Burrendong,25/06/1892,775410,1769.7,0
Burrendong,26/06/1892,775220,1589.9,0
Burrendong,27/06/1892,776480,0,0
Burrendong,28/06/1892,777640,0,0
Burrendong,29/06/1892,778720,0,0
Burrendong,30/06/1892,779730,0,0
Burrendong,01/07/1892,780650,0,0
Burrendong,02/07/1892,781530,0,0
Burrendong,03/07/1892,784100,0,0
Burrendong,04/07/1892,796990,0,0
Burrendong,05/07/1892,811180,0,0
Burrendong,06/07/1892,832880,0,0
Burrendong,07/07/1892,858230,0,0
Burrendong,08/07/1892,888240,0,0
Burrendong,09/07/1892,906060,0,0
Burrendong,10/07/1892,916570,0,0
Burrendong,11/07/1892,924010,0,0
Burrendong,12/07/1892,929040,277.34,0
Burrendong,13/07/1892,932430,767.94,0
Burrendong,14/07/1892,933800,2016.1,0
Burrendong,15/07/1892,934140,2516.8,0
Burrendong,16/07/1892,933760,2824.1,0
Burrendong,17/07/1892,933320,2584.2,0
Burrendong,18/07/1892,932940,2265.6,0
Burrendong,19/07/1892,932610,2021.5,0
Burrendong,20/07/1892,932300,1827.3,0
Burrendong,21/07/1892,932000,1646,0
Burrendong,22/07/1892,931710,1470,0
Burrendong,23/07/1892,931480,1320.6,0
Burrendong,24/07/1892,931270,1219.2,0
Burrendong,25/07/1892,931070,1139.6,0
Burrendong,26/07/1892,930850,1078.8,0
Burrendong,27/07/1892,932810,976.51,0
Burrendong,28/07/1892,933060,1816.8,0
Burrendong,29/07/1892,932550,2204.1,0
Burrendong,30/07/1892,932430,1825.6,0
Burrendong,31/07/1892,932080,1832.8,0
Burrendong,01/08/1892,931520,1610,0
Burrendong,02/08/1892,931220,1192.4,0
Burrendong,03/08/1892,930980,1021,0
Burrendong,04/08/1892,930780,925.28,0
Burrendong,05/08/1892,930590,855.37,0
Burrendong,06/08/1892,930410,802.32,0
Burrendong,07/08/1892,930240,754.14,0
Burrendong,08/08/1892,930470,718.61,0
Burrendong,09/08/1892,930640,682.59,0
Burrendong,10/08/1892,930700,656.26,0
Burrendong,11/08/1892,930540,627,0
Burrendong,12/08/1892,930380,599.59,0
Burrendong,13/08/1892,930210,580.29,0
Burrendong,14/08/1892,930150,544.76,0
Burrendong,15/08/1892,930280,613.53,0
Burrendong,16/08/1892,930410,884.88,0
Burrendong,17/08/1892,930350,1146.1,0
Burrendong,18/08/1892,929900,1228.1,0
Burrendong,19/08/1892,929640,908.25,0
Burrendong,20/08/1892,929420,787.99,0
Burrendong,21/08/1892,929240,691.22,0
Burrendong,22/08/1892,931070,558.31,0
Burrendong,23/08/1892,936060,1454.4,0
Burrendong,24/08/1892,938210,4749.4,0
Burrendong,25/08/1892,944580,88.38,0
Burrendong,26/08/1892,948360,122.47,0
Burrendong,27/08/1892,951580,333.39,0
Burrendong,28/08/1892,955070,251.63,0
Burrendong,29/08/1892,961120,0,0
Burrendong,30/08/1892,972760,51.25,0
Burrendong,31/08/1892,986020,0,0
Burrendong,01/09/1892,997750,1.14,0
Burrendong,02/09/1892,1006200,1688.5,0
Burrendong,03/09/1892,1015200,1808.6,0
Burrendong,04/09/1892,1025900,1.14,0
Burrendong,05/09/1892,1038300,1.14,0
Burrendong,06/09/1892,1053800,1.14,0
Burrendong,07/09/1892,1074800,1.14,0
Burrendong,08/09/1892,1092200,3916.4,0
Burrendong,09/09/1892,1099100,4145.5,0
Burrendong,10/09/1892,1100600,6744.4,0
Burrendong,11/09/1892,1099100,8068.2,0
Burrendong,12/09/1892,1096700,7734.1,0
Burrendong,13/09/1892,1094400,6728.7,0
Burrendong,14/09/1892,1091800,6247.2,0
Burrendong,15/09/1892,1091300,3714.2,0
Burrendong,16/09/1892,1090800,3370.9,0
Burrendong,17/09/1892,1093900,0,0
Burrendong,18/09/1892,1096700,0,0
Burrendong,19/09/1892,1099400,0,0
Burrendong,20/09/1892,1103600,0,0
Burrendong,21/09/1892,1109800,0,0
Burrendong,22/09/1892,1119100,0,0
Burrendong,23/09/1892,1129700,0,0
Burrendong,24/09/1892,1269500,0,49408
Burrendong,25/09/1892,1327500,0,103060
Burrendong,26/09/1892,1329800,0,63922
Burrendong,27/09/1892,1332900,0,27655
Burrendong,28/09/1892,1335600,0,18419
Burrendong,29/09/1892,1338700,0,13245
Burrendong,30/09/1892,1344200,0,13859
Burrendong,01/10/1892,1348400,0,14341
Burrendong,02/10/1892,1350200,0,15243
Burrendong,03/10/1892,1351800,0,10363
Burrendong,04/10/1892,1352900,0,8118.9
Burrendong,05/10/1892,1353900,0,6604.8
Burrendong,06/10/1892,1354600,0,5562.9
Burrendong,07/10/1892,1355300,0,4806.8
Burrendong,08/10/1892,1355800,0,4235
Burrendong,09/10/1892,1356200,0,3782.8
Burrendong,10/10/1892,1356600,0,3405.6
Burrendong,11/10/1892,1355400,1478.9,3108
Burrendong,12/10/1892,1353700,2524.5,2858.2
Burrendong,13/10/1892,1351000,2831.6,2656.7
Burrendong,14/10/1892,1349100,3014.3,2522.2
Burrendong,15/10/1892,1346400,3115.5,2651.5
Burrendong,16/10/1892,1344000,2962.5,3156.5
Burrendong,17/10/1892,1346900,1619.3,5926.9
Burrendong,18/10/1892,1351800,0,11863
Burrendong,19/10/1892,1354100,0,13752
Burrendong,20/10/1892,1356400,0,10574
Burrendong,21/10/1892,1357400,0,9963
Burrendong,22/10/1892,1356800,1368.3,6664.7
Burrendong,23/10/1892,1356200,1296.4,5290.2
Burrendong,24/10/1892,1356700,0.67,4378.7269
Burrendong,25/10/1892,1357000,0.9,3742.99839
Burrendong,26/10/1892,1357700,0.9,3251.49839
Burrendong,27/10/1892,1359000,0.86,2790.34188
Burrendong,28/10/1892,1361400,0,5102.6
Burrendong,29/10/1892,1363500,0.38,6307.11756
Burrendong,30/10/1892,1364300,0.9,8036.5984
Burrendong,31/10/1892,1364900,0.91,5497.5984
Burrendong,01/11/1892,1363900,1292.3,4289.3
Burrendong,02/11/1892,1361800,2146.6,3517.4
Burrendong,03/11/1892,1359700,2184.7,2987.2
Burrendong,04/11/1892,1359000,2657.1,2598.3
Burrendong,05/11/1892,1358400,546.43,2310.57
Burrendong,06/11/1892,1357500,837.24,2136.36
Burrendong,07/11/1892,1356200,1114.7,1988.9
Burrendong,08/11/1892,1354700,1277.5,1830.7
Burrendong,09/11/1892,1353200,1368.5,1685.3
Burrendong,10/11/1892,1351700,1411.6,1571.6
Burrendong,11/11/1892,1350000,1499.3,1484.2
Burrendong,12/11/1892,1352400,1526.1,1426.8
Burrendong,13/11/1892,1352200,0,1418.6
Burrendong,14/11/1892,1351900,0,1437.2
Burrendong,15/11/1892,1351600,0,1413.2
Burrendong,16/11/1892,1351300,0.75,1308.0522
Burrendong,17/11/1892,1351000,1.44,1208.3529
Burrendong,18/11/1892,1349700,965.43,1131.17
Burrendong,19/11/1892,1348400,931.73,1080.97
Burrendong,20/11/1892,1346400,1633.6,1039.3
Burrendong,21/11/1892,1344700,1710.1,1004
Burrendong,22/11/1892,1342200,2074.1,976.7
Burrendong,23/11/1892,1339600,2287.2,949.5
Burrendong,24/11/1892,1336500,2658.1,921
Burrendong,25/11/1892,1333100,3022.2,890.6
Burrendong,26/11/1892,1329700,3044.1,866.7
Burrendong,27/11/1892,1325900,3429.5,843.8
Burrendong,28/11/1892,1321900,3620.3,793.6
Burrendong,29/11/1892,1317400,4095.7,762.1
Burrendong,30/11/1892,1312500,4534.8,744.1
Burrendong,01/12/1892,1308300,4528.3,732
Burrendong,02/12/1892,1303400,4497.4,728.4
Burrendong,03/12/1892,1298300,4583.8,720.9
Burrendong,04/12/1892,1293200,4615.6,701.8
Burrendong,05/12/1892,1288000,4813.3,672.6
Burrendong,06/12/1892,1282800,4667.3,655.9
Burrendong,07/12/1892,1277400,4969.7,636.7
Burrendong,08/12/1892,1271800,5059.9,621
Burrendong,09/12/1892,1266200,5091.3,612.8
Burrendong,10/12/1892,1260600,5147.5,597.7
Burrendong,11/12/1892,1255000,5168,583.4
Burrendong,12/12/1892,1249300,5190.6,569
Burrendong,13/12/1892,1243600,5203.3,558.8
Burrendong,14/12/1892,1237900,5210.4,548
Burrendong,15/12/1892,1232200,5216.3,538.1
Burrendong,16/12/1892,1226400,5229.1,526.1
Burrendong,17/12/1892,1220700,5239.3,518.5
Burrendong,18/12/1892,1215000,5244.7,508.6
Burrendong,19/12/1892,1210000,5228.3,505.4
Burrendong,20/12/1892,1205200,5057,512.7
Burrendong,21/12/1892,1199500,5227.4,510.9
Burrendong,22/12/1892,1193700,5237.5,503.7
Burrendong,23/12/1892,1187800,5368.6,481.2
Burrendong,24/12/1892,1182400,5408,0
Burrendong,25/12/1892,1176700,5651.1,0
Burrendong,26/12/1892,1170800,5815.3,0
Burrendong,27/12/1892,1164900,5821.4,0
Burrendong,28/12/1892,1158800,6001.9,0
Burrendong,29/12/1892,1152600,6081,0
Burrendong,30/12/1892,1145800,6612.1,0
Burrendong,31/12/1892,1141200,6613,0
Burrendong,01/01/1893,1136600,5987.6,0
Burrendong,02/01/1893,1131600,6551.8,0
Burrendong,03/01/1893,1126000,6502.8,0
Burrendong,04/01/1893,1120200,6543.2,0
Burrendong,05/01/1893,1114400,6296.8,0
Burrendong,06/01/1893,1108600,6326.1,0
Burrendong,07/01/1893,1103200,6204.4,0
Burrendong,08/01/1893,1099200,4435.2,0
Burrendong,09/01/1893,1093500,6057.6,0
Burrendong,10/01/1893,1087800,5918.7,0
Burrendong,11/01/1893,1082100,6016.7,0
Burrendong,12/01/1893,1076200,6094,0
Burrendong,13/01/1893,1070200,6136.9,0
Burrendong,14/01/1893,1064000,6207.7,0
Burrendong,15/01/1893,1057900,6246.8,0
Burrendong,16/01/1893,1051600,6286.4,0
Burrendong,17/01/1893,1045600,6297.1,0
Burrendong,18/01/1893,1039300,6267.7,0
Burrendong,19/01/1893,1033400,6265.8,0
Burrendong,20/01/1893,1027100,6310.1,0
Burrendong,21/01/1893,1020600,6398.6,0
Burrendong,22/01/1893,1014100,6414.1,0
Burrendong,23/01/1893,1017400,6116.7,0
Burrendong,24/01/1893,1023000,3543.6,0
Burrendong,25/01/1893,1022800,5226.8,0
Burrendong,26/01/1893,1021100,4227.1,0
Burrendong,27/01/1893,1017800,4934.1,0
Burrendong,28/01/1893,1014000,5053.5,0
Burrendong,29/01/1893,1009800,5109.5,0
Burrendong,30/01/1893,1006400,4152.5,0
