valley_name,day,ONA_TWS,ONA_HS,ONA_GS,GS_OFA,FPH,annual_total_flow,annual_regulated_flow
Macquarie,12/07/1984,28.811,2.1589,122.76,0,0,918.5,294.1
Macquarie,13/07/1984,28.811,2.1268,164.31,0,0,1283.3,294.3
Macquarie,14/07/1984,28.81,3.5006,177.29,0,0,2183.2,295.8
Macquarie,15/07/1984,28.811,4.3631,187.58,0,0,2433.6,297.1
Macquarie,16/07/1984,28.811,0.1999,7.28,0,0,2030,298.8
Macquarie,17/07/1984,28.81,0.1999,20.92,0,0,1646.5,299
Macquarie,18/07/1984,28.811,0.1998,47.46,0,0,1445.1,296.6
Macquarie,19/07/1984,28.811,0.1999,116.19,0,0,1148.6,292.2
Macquarie,20/07/1984,28.811,0.1999,153.33,0,0,472.1,294.4
Macquarie,21/07/1984,28.81,0.1999,152.02,0,0,310.4,294.5
Macquarie,22/07/1984,28.811,0.1999,85.56,0,0,323,292.5
Macquarie,23/07/1984,28.811,0.1999,0,0,0,1054.7,296
Macquarie,24/07/1984,28.81,0.1998,9.35,0,0,1751.5,296
Macquarie,25/07/1984,28.811,0.1999,51.41,0,0,2221.3,294.1
Macquarie,26/07/1984,28.811,0.1999,78.51,0,0,2330.9,233.8
Macquarie,27/07/1984,28.81,0.1999,0,0,0,2380.5,239.6
Macquarie,28/07/1984,28.811,0.1999,0,0,0,13822,314.2
Macquarie,29/07/1984,28.811,0.1999,0,1090.1,0,18464,236.6
Macquarie,30/07/1984,28.811,0.1998,0,2565,0,25087,308.5
Macquarie,31/07/1984,28.81,0.1999,1.75,2940.6,0,15703,352.1
Macquarie,01/08/1984,31.907,0.2822,15.88,2714.2,0,7320.3,310.7
Macquarie,02/08/1984,31.988,0.2823,6.21,1253,0,4580.9,310.6
Macquarie,03/08/1984,31.988,0.2822,6.42,956.13,0,3565.7,304.1
Macquarie,04/08/1984,31.987,0.2822,6.21,0,0,2640.6,305.2
Macquarie,05/08/1984,31.988,0.2822,0,0,0,4342.7,291.3
Macquarie,06/08/1984,31.988,0.2822,1.00E-02,0,0,22312,284.2
Macquarie,07/08/1984,31.987,0.2822,0.11,0,0,31545,291.4
Macquarie,08/08/1984,31.988,0.2822,0.1,0,0,34520,241.9
Macquarie,09/08/1984,31.988,0.2823,0.11,0,0,39868,241.9
Macquarie,10/08/1984,31.987,0.2822,0.13,0,0,29320,262.1
Macquarie,11/08/1984,31.988,0.2822,0.14,0,0,17700,291.3
Macquarie,12/08/1984,31.988,0.2822,0.13,0,0,11656,289.3
Macquarie,13/08/1984,31.988,0.2822,0.11,0,0,10282,287.9
Macquarie,14/08/1984,31.987,0.2822,0.1,0,0,9102.8,288
Macquarie,15/08/1984,31.988,0.2822,27.75,0,0,9355.6,288
Macquarie,16/08/1984,31.988,0.2823,29.51,0,0,8582.5,291.4
Macquarie,17/08/1984,31.987,0.2822,22.45,0,0,7523.6,319.7
Macquarie,18/08/1984,31.988,0.2822,34.77,0,0,6828.3,319.7
Macquarie,19/08/1984,31.988,0.6033,34.77,0,0,6107.4,316.2
Macquarie,20/08/1984,31.987,0.5434,37.66,0,0,5681.7,316
Macquarie,21/08/1984,31.988,0.9781,40.26,0,0,5059.5,323
Macquarie,22/08/1984,31.988,3.8076,39.13,0,0,4596.4,323.9
Macquarie,23/08/1984,31.988,3.8076,39.37,0,0,4789.7,324.4
Macquarie,24/08/1984,31.987,3.7587,40.23,0,0,5575.3,334.5
Macquarie,25/08/1984,31.988,3.7911,41.25,0,0,5018.3,320.5
Macquarie,26/08/1984,31.988,3.8077,43.43,0,0,4415.7,461
Macquarie,27/08/1984,31.987,3.1969,40.34,0,0,3920.3,455
Macquarie,28/08/1984,31.988,3.6021,38.8,0,0,3517.2,425.3
Macquarie,29/08/1984,31.988,3.8076,39.77,0,0,3931.9,436.1
Macquarie,30/08/1984,31.987,3.8076,43.44,0,0,4010.1,391.2
Macquarie,31/08/1984,31.988,3.8077,52.86,0,0,3339.4,389
Macquarie,01/09/1984,39.413,9.021,45.92,0,0,2999.8,391.6
Macquarie,02/09/1984,39.553,10.291,45.93,0,0,2897.3,391.8
Macquarie,03/09/1984,39.553,13.757,45.92,0,0,2861.7,1578.5
Macquarie,04/09/1984,39.553,19.024,45.93,0,0,2616.3,1457.4
Macquarie,05/09/1984,39.553,17.887,46.08,0,0,2558.7,1457.8
Macquarie,06/09/1984,39.553,16.325,45.92,0,0,2549.3,1458.9
Macquarie,07/09/1984,39.554,16.054,45.93,0,0,2531.5,1452.2
Macquarie,08/09/1984,39.553,17.825,45.92,0,0,2987.4,1452.4
Macquarie,09/09/1984,39.553,18.518,46.62,0,0,3969.4,1459.3
Macquarie,10/09/1984,39.553,18.518,47.31,0,0,3508.9,1420.3
Macquarie,11/09/1984,39.553,9.8651,45.44,0,0,3004.8,1420.2
Macquarie,12/09/1984,39.553,1.0422,44.43,0,0,2900,1420
Macquarie,13/09/1984,39.553,10.794,45.93,0,0,4535,1405.8
Macquarie,14/09/1984,39.553,11.311,45.2,0,0,6199.5,1405.8
Macquarie,15/09/1984,39.553,15.032,0.12,0,0,5861.8,1412.6
Macquarie,16/09/1984,39.554,15.032,0.12,0,0,6750.6,4861.2
Macquarie,17/09/1984,39.553,8.753,0.12,0,0,6691.9,4858.1
Macquarie,18/09/1984,39.553,10.845,0.13,0,0,7943.2,4853.5
Macquarie,19/09/1984,39.553,8.0236,0.12,0,0,9214.1,4839.7
Macquarie,20/09/1984,39.553,14.569,0.12,0,0,9525.1,4844.4
Macquarie,21/09/1984,39.553,15.693,0.12,0,0,9228.6,4850.3
Macquarie,22/09/1984,39.553,13.909,0.12,0,0,8957.5,4859.2
Macquarie,23/09/1984,39.553,15.694,0.12,0,0,7492.1,4371
Macquarie,24/09/1984,39.553,15.95,0.12,0,0,7804.1,4524.9
Macquarie,25/09/1984,39.553,18.65,0.12,0,0,7894.3,4721.7
Macquarie,26/09/1984,39.554,18.618,0.12,0,0,7574.9,4807.9
Macquarie,27/09/1984,39.553,18.797,0.12,0,0,7383.2,4831.4
Macquarie,28/09/1984,39.553,19.148,0.12,0,0,7253.7,4830.9
Macquarie,29/09/1984,39.553,19.284,0.4,0,0,6901.5,4842.8
Macquarie,30/09/1984,39.553,19.284,2.62,0,0,6656.3,4856.3
Macquarie,01/10/1984,44.203,33.51,14.97,0,0,6432.5,4869.5
Macquarie,02/10/1984,44.246,33.431,22.2,0,0,6216.1,4874.7
Macquarie,03/10/1984,44.247,26.326,32.59,0,0,6112.4,4891.8
Macquarie,04/10/1984,44.246,0,2.45,0,0,8085.3,4893.9
Macquarie,05/10/1984,44.247,13.26,2.46,0,0,10795,4889.5
Macquarie,06/10/1984,44.246,18.025,6.27,0,0,7836.5,4887.4
Macquarie,07/10/1984,44.247,27.57,25.35,0,0,5195.4,4893.2
Macquarie,08/10/1984,44.246,33.217,39.64,0,0,4823.2,4894
Macquarie,09/10/1984,44.247,33.413,39.39,0,0,5504.5,4897.1
Macquarie,10/10/1984,44.246,33.449,40.58,0,0,5668.1,4896.7
Macquarie,11/10/1984,44.247,33.448,39.57,1,0,5657.9,4897.6
Macquarie,12/10/1984,44.246,33.448,38.83,6.94,0,5602.8,4897.7
Macquarie,13/10/1984,44.247,33.449,39.06,57.16,0,5228.4,4897.7
Macquarie,14/10/1984,44.246,31.904,29.48,82,0,5748.4,4665.1
Macquarie,15/10/1984,44.247,33.377,40.51,82.17,0,5831.5,4730.4
Macquarie,16/10/1984,44.246,33.048,70.3,83.34,0,6147.5,4885.9
Macquarie,17/10/1984,44.247,30.086,55.52,0,0,6618.3,5919.7
Macquarie,18/10/1984,44.246,33.341,83.19,0,0,6091.2,6131.9
Macquarie,19/10/1984,44.247,32.741,89.4,0,0,6076.1,6127.9
Macquarie,20/10/1984,44.246,32.56,199.56,0,0,5261.8,6157.7
Macquarie,21/10/1984,44.247,32.824,225.81,0,0,2871.7,1685.1
Macquarie,22/10/1984,44.246,32.824,576.27,0,0,2652.1,1767.4
Macquarie,23/10/1984,44.247,32.849,1001.5,0,0,2633.1,1768
Macquarie,24/10/1984,44.246,32.804,1111.2,0,0,2594.9,1769
Macquarie,25/10/1984,44.247,32.804,1139.9,0,0,2667.9,1776.1
Macquarie,26/10/1984,44.246,29.792,1205,0,0,2906.4,2152.7
Macquarie,27/10/1984,44.247,14.443,302.86,0,0,2822.8,1975.5
Macquarie,28/10/1984,44.246,25.478,372.65,0,0,2828,1987.7
Macquarie,29/10/1984,44.247,18.205,440.07,0,0,2792.6,1981.3
Macquarie,30/10/1984,44.246,18.18,439.97,0,0,2914.1,1653
Macquarie,31/10/1984,44.247,16.435,430.84,0,0,3017.1,1667.3
Macquarie,01/11/1984,44.596,48.862,427.63,0,0,2147,1416.8
Macquarie,02/11/1984,44.597,51.635,823.77,0,0,2099.5,1496.6
Macquarie,03/11/1984,44.596,28.987,179.62,0,0,2248.5,1436.2
Macquarie,04/11/1984,44.597,50.046,215.61,0,0,2630.1,1706.5
Macquarie,05/11/1984,44.596,51.888,732.66,0,0,2845.2,1985.7
Macquarie,06/11/1984,44.597,45.153,874.83,0,0,2448.4,1581.8
Macquarie,07/11/1984,44.596,53.48,993.22,0,0,1751.6,1684.5
Macquarie,08/11/1984,44.597,49.714,1017.8,0,0,1630.9,1736.4
Macquarie,09/11/1984,44.596,50.352,1106.5,0,0,1940.2,1867.4
Macquarie,10/11/1984,44.597,55.943,1269.2,0,0,2412.2,1984
Macquarie,11/11/1984,44.596,56.779,1142.9,0,0,2070,1973.3
Macquarie,12/11/1984,44.597,52.859,1129.8,0,0,2323.8,2014.3
Macquarie,13/11/1984,44.596,49.797,1129.9,0,0,4108.4,2030.2
Macquarie,14/11/1984,44.597,56.25,1254.6,0,0,7717,6505.6
Macquarie,15/11/1984,44.596,56.429,1452.1,0,0,7868.7,6621
Macquarie,16/11/1984,44.597,56.428,1538.9,0,0,6549,6664.4
Macquarie,17/11/1984,44.596,57.511,1659.8,0,0,4089.1,2249.6
Macquarie,18/11/1984,44.597,59.472,1640.4,0,0,6618.2,6861.9
Macquarie,19/11/1984,44.596,59.559,1620.1,0,0,5772.9,6865
Macquarie,20/11/1984,44.597,59.737,1662.5,0,0,2923.1,2330.3
Macquarie,21/11/1984,44.596,56.428,1654.8,98,0,2598.9,2334.2
Macquarie,22/11/1984,44.597,57.511,1715.3,0,0,2721.7,2699.3
Macquarie,23/11/1984,44.596,40.439,329.74,0,0,3921.5,2699.9
Macquarie,24/11/1984,44.597,55.996,944.84,0,0,7500.8,7834.5
Macquarie,25/11/1984,44.596,59.268,1168.5,0,0,7728.8,8475
Macquarie,26/11/1984,44.597,55.393,1546.8,0,0,7687.2,10245
Macquarie,27/11/1984,44.596,55.822,1708.7,0,0,7670,10832
Macquarie,28/11/1984,44.597,55.624,1634.2,0,0,7645.3,10756
Macquarie,29/11/1984,44.596,56.939,1607.3,0,0,7621.7,11063
Macquarie,30/11/1984,44.597,56.383,1795.7,26.52,0,7613.3,11355
Macquarie,01/12/1984,197.16,66.601,4124.7,0,0,7569.9,12465
Macquarie,02/12/1984,197.49,63.042,4024,0,0,7454.1,12335
Macquarie,03/12/1984,197.49,54.676,4009.2,0,0,6915,7293
Macquarie,04/12/1984,197.49,54.404,4130.8,0,0,5923.6,5835.3
Macquarie,05/12/1984,197.49,60.826,4173.4,0,0,5876.7,5878.6
Macquarie,06/12/1984,197.49,61.432,4194.1,0,0,5875.3,5887.6
Macquarie,07/12/1984,197.49,64.314,4198.9,0,0,5726.2,5893.2
Macquarie,08/12/1984,197.49,64.162,4269.9,0,0,5306.6,5281.5
Macquarie,09/12/1984,255.49,55.689,4211.1,0,0,5278.5,5281.7
Macquarie,10/12/1984,255.49,59.945,4211.9,0,0,5278.9,5281.7
Macquarie,11/12/1984,255.49,43.98,3701.6,0,0,5274.5,5276
Macquarie,12/12/1984,296.49,50.634,3410.5,0,0,5285,5281.8
Macquarie,13/12/1984,296.49,60.657,4247.6,0,0,5289,5267
Macquarie,14/12/1984,296.49,60.596,4244.4,0,0,5196.6,5209.7
Macquarie,15/12/1984,296.49,52.918,3898.2,0,0,5040.6,5029.4
Macquarie,16/12/1984,296.49,58.649,4074.9,0,0,5038.9,5033.3
Macquarie,17/12/1984,296.49,58.811,4080.4,0,0,5095.9,5058.4
Macquarie,18/12/1984,296.49,60.616,4217.5,0,0,5215.3,5212.1
Macquarie,19/12/1984,296.49,60.635,4183.1,0,0,5256.3,5223.3
Macquarie,20/12/1984,296.49,60.662,4183.1,0,0,5357,5310.5
Macquarie,21/12/1984,296.49,60.746,4193.9,0,0,5520.1,5527.6
Macquarie,22/12/1984,296.49,60.746,4279.5,0,0,5571.6,5580.9
Macquarie,23/12/1984,296.49,60.746,4491.4,0,0,5579,5581.1
Macquarie,24/12/1984,296.49,60.746,4491.4,0,0,5596.2,5581
Macquarie,25/12/1984,296.49,60.746,4492.3,0,0,5670.1,5675.3
Macquarie,26/12/1984,296.49,47.58,4245.7,0,0,5782.2,5710.5
Macquarie,27/12/1984,296.49,60.657,4521.8,0,0,6041.4,6017.8
Macquarie,28/12/1984,296.49,60.746,4541,0,0,6158.6,6162.7
Macquarie,29/12/1984,296.49,60.747,4541.2,0,0,6206.3,6168.4
Macquarie,30/12/1984,296.49,53.444,4502,0,0,6328.2,6314.5
Macquarie,31/12/1984,296.49,60.446,4515.3,0,0,6518.2,6384.3
Macquarie,01/01/1985,305.54,52.257,5848,0,0,6859.2,6865.7
Macquarie,02/01/1985,305.56,52.579,5849.1,0,0,6897.7,6871.4
Macquarie,03/01/1985,305.56,53.503,5866.4,0,0,6917.7,6891.5
Macquarie,04/01/1985,305.56,53.825,5956.9,0,0,6988.7,7263.3
Macquarie,05/01/1985,305.56,51.446,5756.2,0,0,6980.2,6981.7
Macquarie,06/01/1985,305.56,53.066,5873,0,0,6961.9,7065.9
Macquarie,07/01/1985,305.56,54.257,6016.7,0,0,6938.8,6938.7
Macquarie,08/01/1985,305.56,54.559,6088.5,0,0,6926.2,6936.6
Macquarie,09/01/1985,247.56,54.559,6166.9,0,0,6906.6,6936.6
Macquarie,10/01/1985,247.56,54.559,6173.9,0,0,6886.4,6938.6
Macquarie,11/01/1985,247.56,56.732,6223,0,0,6870.3,6940.7
Macquarie,12/01/1985,206.56,56.732,6223,0,0,6854.7,6942.7
Macquarie,13/01/1985,206.56,56.731,6223,0,0,6838.4,6944.7
Macquarie,14/01/1985,206.56,55.961,6217,0,0,6826.3,6944.7
Macquarie,15/01/1985,206.56,56.463,6222.3,0,0,6813.4,6944.7
Macquarie,16/01/1985,76.559,55.993,6214.5,0,0,6796.7,6938
Macquarie,17/01/1985,76.558,55.859,6217.1,0,0,6781.6,6944.8
Macquarie,18/01/1985,76.558,56.597,6222,0,0,6744.8,6944.7
Macquarie,19/01/1985,76.558,56.665,6222,0,0,6670.4,6664.8
Macquarie,20/01/1985,76.558,56.731,6223,0,0,6673.6,6656.7
Macquarie,21/01/1985,76.559,56.732,6215.9,0,0,6716.1,6723.5
Macquarie,22/01/1985,76.558,56.736,6215.9,0,0,6705,6757.2
Macquarie,23/01/1985,76.558,56.558,6140.7,0,0,6691.3,6766.6
Macquarie,24/01/1985,76.558,56.558,6016,0,0,6675.5,6876.6
Macquarie,25/01/1985,76.558,56.558,6028.8,0,0,6664.5,6758.8
Macquarie,26/01/1985,76.559,54.385,5998.4,0,0,6611.3,6726.4
Macquarie,27/01/1985,76.558,54.428,6010.1,0,0,6426.4,6485
Macquarie,28/01/1985,76.558,56.002,6075,0,0,6228.9,6211.8
Macquarie,29/01/1985,76.558,54.329,6139.3,0,0,6148.3,6211.7
Macquarie,30/01/1985,76.558,56.463,6209,0,0,5944.4,5954
Macquarie,31/01/1985,76.559,55.993,6153.3,0,0,5584.8,5850.6
Macquarie,01/02/1985,72.231,36.86,4353.5,0,0,4856.8,4798
Macquarie,02/02/1985,72.251,39.605,4276.4,0,0,4855,4784.3
Macquarie,03/02/1985,72.25,41.218,4363.5,0,0,4900.1,4981.3
Macquarie,04/02/1985,72.25,39.243,4218.3,0,0,4730.2,4632.3
Macquarie,05/02/1985,72.251,41.116,4174.2,0,0,4949.9,4968
Macquarie,06/02/1985,72.25,42.487,4033.6,0,0,4976.1,4977.6
Macquarie,07/02/1985,72.251,42.542,4082.3,0,0,4972.6,4968.9
Macquarie,08/02/1985,72.25,34.98,3846,0,0,4979.5,4977.8
Macquarie,09/02/1985,72.25,39.971,3943.5,0,0,4980.2,4977.8
Macquarie,10/02/1985,72.251,40.626,4214,0,0,4790.1,4962.9
Macquarie,11/02/1985,72.25,37.057,3973.4,0,0,4403.4,4265.8
Macquarie,12/02/1985,72.251,40.986,4087.8,0,0,4715.2,4659.5
Macquarie,13/02/1985,72.25,43.336,4182.6,0,0,4955.5,4977.8
Macquarie,14/02/1985,72.25,43.536,4226.1,0,0,4956.3,4955.6
Macquarie,15/02/1985,72.251,43.374,4181.2,0,0,4877.4,4951.6
Macquarie,16/02/1985,72.25,41.398,3784.2,0,0,4699.4,4658.7
Macquarie,17/02/1985,72.251,42.103,4019.6,0,0,4793.1,4748.1
Macquarie,18/02/1985,72.25,40.388,4135.1,0,0,4940.1,4951.8
Macquarie,19/02/1985,72.25,41.214,4189.4,0,0,4956.1,4951.8
Macquarie,20/02/1985,72.251,43.138,4189.5,0,0,4957.9,4951.8
Macquarie,21/02/1985,72.25,41.111,3852.2,0,0,4897.8,4945.7
Macquarie,22/02/1985,72.251,36.552,3360.1,0,0,4509.4,4694.5
Macquarie,23/02/1985,72.25,20.053,3351.2,0,0,3909.8,3887.8
Macquarie,24/02/1985,72.25,31.915,3390.5,0,0,3612.8,3639.3
Macquarie,25/02/1985,72.251,21.944,2333.6,0,0,3251.6,3072.6
Macquarie,26/02/1985,72.25,40.044,3065.5,0,0,3199.5,3284.9
Macquarie,27/02/1985,72.251,41.91,4038.8,0,0,2880.8,2953.6
Macquarie,28/02/1985,72.25,40.755,3687.8,0,0,2382.1,2561.2
Macquarie,01/03/1985,60.357,31.396,1347.9,0,0,1816.7,1638
Macquarie,02/03/1985,60.356,29.608,1165.6,0,0,2099.7,2101.1
Macquarie,03/03/1985,60.357,31.625,1385,0,0,2186.8,2306.7
Macquarie,04/03/1985,60.357,30.837,1269.5,0,0,1874.3,1832.5
Macquarie,05/03/1985,60.357,31.048,1251.2,0,0,1840.3,1836.4
Macquarie,06/03/1985,60.356,31.05,1282.1,0,0,1839,1836.1
Macquarie,07/03/1985,60.357,30.814,1518.6,0,0,1833.6,1835.8
Macquarie,08/03/1985,60.357,30.777,1462.8,0,0,1836.6,1835.4
Macquarie,09/03/1985,60.356,30.504,1315.2,0,0,1847.2,1827.5
Macquarie,10/03/1985,60.357,30.122,1316.8,0,0,1835.6,1835.4
Macquarie,11/03/1985,60.357,30.11,1316.4,0,0,1813.2,1808.6
Macquarie,12/03/1985,60.357,31.797,1325.5,0,0,1817.1,1813
Macquarie,13/03/1985,60.356,31.803,1326,0,0,1832.9,1835.3
Macquarie,14/03/1985,60.357,31.874,1326.1,0,0,1836,1835.4
Macquarie,15/03/1985,60.357,31.739,1314.3,0,0,1835.6,1835.4
Macquarie,16/03/1985,60.356,31.762,1316.4,0,0,1829.5,1834.9
Macquarie,17/03/1985,60.357,31.867,1324.9,0,0,1817.9,1814.7
Macquarie,18/03/1985,60.357,30.276,1316.9,0,0,1814.8,1814.7
Macquarie,19/03/1985,60.356,30.283,1274.5,0,0,1821.6,1814.7
Macquarie,20/03/1985,60.357,13.175,798.04,0,0,1898.7,1814.7
Macquarie,21/03/1985,60.357,23.438,871.48,0,0,1923.9,1806.8
Macquarie,22/03/1985,60.357,28.002,957.81,0,0,1650.2,1733.3
Macquarie,23/03/1985,60.356,28.485,997.65,0,0,1265.9,1302.7
Macquarie,24/03/1985,60.357,29.098,987.74,0,0,1271.3,1306.7
Macquarie,25/03/1985,60.357,25.796,962.44,0,0,1258.5,1240.2
Macquarie,26/03/1985,60.356,27.984,962.35,0,0,1139.1,1209.1
Macquarie,27/03/1985,60.357,30.263,1122.1,0,0,838.64,752.64
Macquarie,28/03/1985,60.357,30.15,1179.7,0,0,946.44,964.61
Macquarie,29/03/1985,60.356,30.762,1204.6,0,0,978.99,1029.9
Macquarie,30/03/1985,60.357,29.178,1198.3,0,0,840.6,822.72
Macquarie,31/03/1985,60.357,29.627,1191.6,0,0,751.92,799.84
Macquarie,01/04/1985,44.767,19.252,22.12,0,0,546.27,493.6
Macquarie,02/04/1985,44.767,18.594,36.55,0,0,499.58,493.59
Macquarie,03/04/1985,44.768,15.58,33.98,0,0,479.62,476.55
Macquarie,04/04/1985,44.767,14.012,43.24,0,0,479.1,472.92
Macquarie,05/04/1985,44.767,14.442,56.62,0,0,484.92,471.08
Macquarie,06/04/1985,44.768,13.921,60.94,0,0,476.07,472.9
Macquarie,07/04/1985,44.767,14.139,58.49,0,0,479.3,475.34
Macquarie,08/04/1985,44.767,12.585,63.41,0,0,496.69,471.21
Macquarie,09/04/1985,44.768,6.274,60.94,0,0,590.93,576.1
Macquarie,10/04/1985,44.767,7.6921,144.61,0,0,734.47,764.03
Macquarie,11/04/1985,44.767,9.3205,341.13,0,0,760.1,763.9
Macquarie,12/04/1985,44.768,14.161,341.13,0,0,762.21,763.9
Macquarie,13/04/1985,44.767,14.462,341.13,0,0,764.18,763.9
Macquarie,14/04/1985,44.767,14.335,341.14,0,0,765.45,764.02
Macquarie,15/04/1985,44.767,14.462,341.41,0,0,757.38,763.9
Macquarie,16/04/1985,44.768,14.335,341.97,0,0,733.78,729.16
Macquarie,17/04/1985,44.767,14.462,341.98,0,0,729.36,729.03
Macquarie,18/04/1985,44.767,14.335,342.48,0,0,728.67,729.15
Macquarie,19/04/1985,44.768,13.106,341.13,0,0,728.81,729.03
Macquarie,20/04/1985,44.767,14.335,344.65,0,0,730.97,729.16
Macquarie,21/04/1985,44.767,14.462,345.37,0,0,726.32,726.47
Macquarie,22/04/1985,44.768,14.335,345.36,0,0,728.22,729.15
Macquarie,23/04/1985,44.767,14.312,345.37,0,0,727.85,729.03
Macquarie,24/04/1985,44.767,14.237,345.37,0,0,724.7,729.16
Macquarie,25/04/1985,44.767,11.382,313.99,0,0,696.5,684.71
Macquarie,26/04/1985,44.768,3.9914,27.61,0,0,663.12,664.21
Macquarie,27/04/1985,44.767,3.9916,46.55,0,0,638.61,622.06
Macquarie,28/04/1985,44.767,5.322,60.94,0,0,609.73,617.93
Macquarie,29/04/1985,44.768,5.3668,60.11,0,0,430.55,293.51
Macquarie,30/04/1985,44.767,5.3219,60.95,0,0,462.87,454.54
Macquarie,01/05/1985,33.127,3.2893,51.32,0,0,447.88,458.02
Macquarie,02/05/1985,33.127,3.2894,103.12,0,0,372.16,374.59
Macquarie,03/05/1985,33.127,3.2896,113.37,0,0,365.21,371.96
Macquarie,04/05/1985,33.127,3.2894,174.82,0,0,417.42,438.57
Macquarie,05/05/1985,33.128,3.2894,205.46,0,0,451.45,462.1
Macquarie,06/05/1985,33.127,3.5648,205.46,0,0,457.9,462.1
Macquarie,07/05/1985,33.127,3.4635,141.64,0,0,463.9,462.1
Macquarie,08/05/1985,33.127,3.4634,205.46,0,0,477.29,462.09
Macquarie,09/05/1985,33.127,3.5214,205.46,0,0,473.97,459.73
Macquarie,10/05/1985,33.127,3.5215,205.46,0,0,456.78,460.82
Macquarie,11/05/1985,33.127,3.5215,205.47,0,0,461.7,462.09
Macquarie,12/05/1985,33.127,3.5214,205.45,0,0,465.59,462.1
Macquarie,13/05/1985,33.127,3.5214,205.46,0,0,458.67,462.1
Macquarie,14/05/1985,33.127,3.5215,205.47,0,0,454.05,462.1
Macquarie,15/05/1985,33.128,3.5215,205.46,0,0,457.19,462.09
Macquarie,16/05/1985,33.127,3.5214,205.46,0,0,458.01,462.1
Macquarie,17/05/1985,33.127,4.1485,196.82,0,0,456.95,459.46
Macquarie,18/05/1985,33.127,6.7236,205.47,0,0,462.58,461.23
Macquarie,19/05/1985,33.127,6.7237,205.46,0,0,460.89,459.95
Macquarie,20/05/1985,33.127,5.924,156.38,0,0,459.09,461.36
Macquarie,21/05/1985,33.127,7.3287,205.47,0,0,455.5,455.84
Macquarie,22/05/1985,33.127,7.3285,205.46,0,0,457.22,455.22
Macquarie,23/05/1985,33.127,7.3285,201.52,0,0,459.11,456.83
Macquarie,24/05/1985,33.127,7.3287,201.05,0,0,455.39,455.2
Macquarie,25/05/1985,33.128,7.776,202.27,0,0,451.43,455.23
Macquarie,26/05/1985,33.127,8.4409,201.03,0,0,431.53,427.41
Macquarie,27/05/1985,33.127,8.3829,195.93,0,0,425.32,427.41
Macquarie,28/05/1985,33.127,8.4412,200.64,0,0,419.85,419.48
Macquarie,29/05/1985,33.127,8.4408,200.64,0,0,412.63,418.4
Macquarie,30/05/1985,33.127,8.4409,200.66,0,0,364.43,350.9
Macquarie,31/05/1985,33.127,0,1.00E-02,0,0,341.82,350.05
Macquarie,01/06/1985,30.157,0,1.00E-02,0,0,305.74,278.77
Macquarie,02/06/1985,30.156,0,0,0,0,325.93,276.41
Macquarie,03/06/1985,30.156,0,0,0,0,265.44,171.64
Macquarie,04/06/1985,30.157,0,0,0,0,274.32,169.86
Macquarie,05/06/1985,30.156,0,0,0,0,239.37,199.68
Macquarie,06/06/1985,30.157,0,0,0,0,209.57,169.86
Macquarie,07/06/1985,30.156,0,0,0,0,173.77,169.85
Macquarie,08/06/1985,30.156,0,0,0,0,156.99,169.86
Macquarie,09/06/1985,30.157,0,4.05,0,0,138.17,171.65
Macquarie,10/06/1985,30.156,0,29.06,0,0,175.75,209.61
Macquarie,11/06/1985,30.157,0,109.82,0,0,258.25,274.4
Macquarie,12/06/1985,30.156,0,114.92,0,0,286.31,273.34
Macquarie,13/06/1985,30.156,0,114.92,0,0,264.28,272.62
Macquarie,14/06/1985,30.157,0,114.91,0,0,251.95,274.4
Macquarie,15/06/1985,30.156,0,114.92,0,0,253.02,274.4
Macquarie,16/06/1985,30.157,0,114.91,0,0,260.11,274.41
Macquarie,17/06/1985,30.156,0,114.91,0,0,269.11,274.4
Macquarie,18/06/1985,30.156,0,114.92,0,0,273.55,274.41
Macquarie,19/06/1985,30.157,0,114.93,0,0,272.38,274.4
Macquarie,20/06/1985,30.156,0,114.91,0,0,271.79,274.41
Macquarie,21/06/1985,30.157,0,22.37,0,0,275.56,274.4
Macquarie,22/06/1985,30.156,0,114.91,0,0,288.77,296.27
Macquarie,23/06/1985,30.156,0,114.91,0,0,279.7,273.67
Macquarie,24/06/1985,30.157,0,114.92,0,0,273.35,274.41
Macquarie,25/06/1985,30.156,0,114.91,0,0,275.01,274.4
Macquarie,26/06/1985,30.157,0.2303,114.92,0,0,275.54,274.41
Macquarie,27/06/1985,30.156,1.7639,234.7,0,0,274.84,273.65
Macquarie,28/06/1985,30.156,1.7641,234.74,0,0,272.07,273.65
Macquarie,29/06/1985,30.157,1.7639,120.24,0,0,269.39,272.79
Macquarie,30/06/1985,30.156,1.7639,120.21,0,0,272.86,272.71
Macquarie,01/07/1985,28.811,1.8265,107.34,0,0,266.36,265.07
Macquarie,02/07/1985,28.811,3.2958,107.33,0,0,263.82,266.58
Macquarie,03/07/1985,28.81,3.5754,109.86,0,0,269.35,269.19
Macquarie,04/07/1985,28.811,5.3579,126.28,0,0,283.92,288.42
Macquarie,05/07/1985,28.811,5.5641,125.52,0,0,288.43,288.45
Macquarie,06/07/1985,28.81,5.5641,125.37,0,0,288.39,288.46
Macquarie,07/07/1985,28.811,5.8563,125.36,0,0,287.65,288.45
Macquarie,08/07/1985,28.811,5.8564,127.59,0,0,288,288.45
Macquarie,09/07/1985,28.81,4.1957,121.56,0,0,291.46,288.46
Macquarie,10/07/1985,28.811,4.2113,121.56,0,0,306.36,315
