Basin_name,Category,AL,Water Type,purpose_des,WSP,WS,Share Component,Long,Lat
Manning,UNREGULATED RIVER,20AL210903,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,20,152.4986699,-31.92904895
Manning,UNREGULATED RIVER,20AL210905,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,39,152.6457339,-31.79128306
Manning,UNREGULATED RIVER,20AL210908,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,96,152.4250293,-31.87331635
Manning,UNREGULATED RIVER,20AL210910,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,12,152.6508519,-31.85721185
Manning,UNREGULATED RIVER,20AL210913,UNREG,CONSERVATION OF WATER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,44,152.401162,-31.72186414
Manning,UNREGULATED RIVER,20AL210915,UNREG,CONSERVATION OF WATER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,40,152.4060713,-31.95263841
Manning,UNREGULATED RIVER,20AL210917,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,80,152.4307804,-31.90429594
Manning,UNREGULATED RIVER,20AL210919,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,25,152.3528104,-31.84608443
Manning,UNREGULATED RIVER,20AL210923,UNREG,INDUSTRIAL,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,4,152.6527181,-31.79357585
Manning,UNREGULATED RIVER,20AL210926,UNREG,INDUSTRIAL,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,60,152.6387418,-31.81012845
Manning,UNREGULATED RIVER,20AL210928,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,26,152.4012372,-31.78727356
Manning,UNREGULATED RIVER,20AL210932,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,50,152.654682,-31.73978258
Manning,UNREGULATED RIVER,20AL210934,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,20,152.3952051,-31.77281001
Manning,UNREGULATED RIVER,20AL210936,UNREG,INDUSTRIAL,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,20,152.4985682,-31.93999194
Manning,UNREGULATED RIVER,20AL211158,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,150,151.8075143,-32.02553908
Manning,UNREGULATED RIVER,20AL211159,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,50,151.8075143,-32.02553908
Manning,UNREGULATED RIVER,20AL211185,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER BARNARD RIVER WATER SOURCE,75,151.2178535,-31.52097931
Manning,UNREGULATED RIVER,20AL211187,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,NOWENDOC RIVER WATER SOURCE,60,152.0606318,-31.81273217
Manning,UNREGULATED RIVER,20AL211432,UNREG,HORTICULTURE,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER BARNARD RIVER WATER SOURCE,20,151.277228,-31.5207465
Manning,UNREGULATED RIVER,20AL211434,UNREG,AQUACULTURE,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER BARNARD RIVER WATER SOURCE,202,151.175044,-31.54987227
Manning,DOMESTIC AND STOCK[DOMESTIC],20AL211436,UNREG,DOMESTIC,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,1,151.8861377,-32.016782
Manning,UNREGULATED RIVER,20AL211438,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,NOWENDOC RIVER WATER SOURCE,25,151.7062853,-31.45831644
Manning,UNREGULATED RIVER,20AL211440,UNREG,CONSERVATION OF WATER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,NOWENDOC RIVER WATER SOURCE,65,151.7325795,-31.47362734
Manning,UNREGULATED RIVER,20AL211442,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,NOWENDOC RIVER WATER SOURCE,100,151.6863019,-31.49280956
Manning,UNREGULATED RIVER,20AL211567,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER MANNING RIVER WATER SOURCE,450,151.8917873,-31.84256063
Manning,UNREGULATED RIVER,20AL211571,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER GLOUCESTER RIVER WATER SOURCE,233,151.872318,-32.0601681
Manning,UNREGULATED RIVER,20AL211594,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,ROWLEYS RIVER WATER SOURCE,20,152.0454767,-31.60098016
Manning,UNREGULATED RIVER,20AL211622,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER MANNING RIVER WATER SOURCE,20,152.1696676,-31.87237429
Manning,UNREGULATED RIVER,20AL211626,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,UPPER GLOUCESTER RIVER WATER SOURCE,28,151.9116096,-32.05553203
Manning,UNREGULATED RIVER,20AL212180,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,ROWLEYS RIVER WATER SOURCE,60,152.0572203,-31.58517991
Manning,UNREGULATED RIVER,20AL212452,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,151,152.3243105,-31.76993655
Manning,LOCAL WATER UTILITY,20AL212467,UNREG,TOWN WATER SUPPLY,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,576,151.9592353,-31.98517032
Manning,LOCAL WATER UTILITY,20AL212488,UNREG,TOWN WATER SUPPLY,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,570,152.3766988,-31.922672
Manning,LOCAL WATER UTILITY,20AL212490,UNREG,TOWN WATER SUPPLY,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING RIVER TIDAL POOL WATER SOURCE,3000,152.366228,-31.90088693
Manning,UNREGULATED RIVER,20AL212938,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,20,151.9670345,-32.07681649
Manning,UNREGULATED RIVER,20AL212951,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,10,152.4600356,-31.7277388
Manning,UNREGULATED RIVER,20AL212972,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,26,152.4079671,-31.78701633
Manning,UNREGULATED RIVER,20AL213010,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER MANNING RIVER WATER SOURCE,64,152.3237497,-31.89471369
Manning,UNREGULATED RIVER,20AL213312,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER MANNING RIVER WATER SOURCE,275,152.1996762,-31.90841847
Manning,UNREGULATED RIVER,20AL213313,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER MANNING RIVER WATER SOURCE,10,152.2731673,-31.92483736
Manning,UNREGULATED RIVER,20AL213418,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,137,151.9378453,-31.96760029
Manning,UNREGULATED RIVER,20AL213419,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,100,151.9378453,-31.96760029
Manning,UNREGULATED RIVER,20AL218746,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,30,152.1141331,-31.86248179
Manning,UNREGULATED RIVER,20AL218750,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,60,151.8907648,-32.02643898
Manning,UNREGULATED RIVER,20AL218751,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,50,152.1141331,-31.86248179
Manning,UNREGULATED RIVER,20AL218820,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,MANNING ESTUARY TRIBUTARIES WATER SOURCE,20,152.6632758,-31.7747391
Manning,UNREGULATED RIVER,20AL218877,UNREG,Not classified,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,LOWER BARRINGTON/GLOUCESTER RIVERS WATER SOURCE,80,151.9452516,-31.97698092
Manning,UNREGULATED RIVER,20AL204340,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,32,151.9789106,-32.02472247
Manning,UNREGULATED RIVER,20AL204342,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,14,151.9631902,-32.07156656
Manning,UNREGULATED RIVER,20AL204344,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,17,151.9568692,-32.06756463
Manning,UNREGULATED RIVER,20AL204346,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,32,151.9605707,-32.08967756
Manning,UNREGULATED RIVER,20AL204348,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,7,151.9658838,-32.09754349
Manning,UNREGULATED RIVER,20AL204350,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,27,151.967992,-32.06808052
Manning,UNREGULATED RIVER,20AL204352,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,15,151.9118089,-32.13060495
Manning,UNREGULATED RIVER,20AL204354,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,53,151.9162206,-32.12605893
Manning,UNREGULATED RIVER,20AL204356,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,26,151.974624,-32.03712049
Manning,UNREGULATED RIVER,20AL204358,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,62,151.904662,-32.12967499
Manning,UNREGULATED RIVER,20AL204362,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,14,152.0564567,-32.09057887
Manning,UNREGULATED RIVER,20AL204364,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,25,151.9741972,-32.01135754
Manning,UNREGULATED RIVER,20AL204366,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,40,151.959549,-32.06223961
Manning,DOMESTIC AND STOCK,20AL204368,UNREG,DOMESTIC,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,5,151.9137396,-32.12541895
Manning,UNREGULATED RIVER,20AL204370,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,8,151.9700058,-32.06162751
Manning,UNREGULATED RIVER,20AL204372,UNREG,STOCK,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,28.5,151.9660884,-32.04310557
Manning,UNREGULATED RIVER,20AL204392,UNREG,CONSERVATION OF WATER,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,AVON RIVER WATER SOURCE,89,151.9605707,-32.08967756
Manning,UNREGULATED RIVER,20AL204413,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,5,151.8357993,-31.90505446
Manning,UNREGULATED RIVER,20AL204415,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,116,151.9062463,-31.91480051
Manning,UNREGULATED RIVER,20AL204417,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,64,151.9387974,-31.94199402
Manning,UNREGULATED RIVER,20AL204419,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,53,151.9205342,-31.9213853
Manning,UNREGULATED RIVER,20AL204421,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,22,151.8096005,-31.94247349
Manning,UNREGULATED RIVER,20AL204423,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,22,151.7860258,-31.94004523
Manning,UNREGULATED RIVER,20AL204425,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,33,151.9283338,-31.91933853
Manning,UNREGULATED RIVER,20AL204428,UNREG,AQUACULTURE,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,56,151.8264962,-31.93734361
Manning,UNREGULATED RIVER,20AL204430,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,40,151.8423613,-31.90781937
Manning,UNREGULATED RIVER,20AL204432,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,54,151.8059906,-31.94328942
Manning,UNREGULATED RIVER,20AL204434,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,21,151.8462113,-31.91063332
Manning,UNREGULATED RIVER,20AL204436,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,BOWMAN RIVER WATER SOURCE,40,151.8673827,-31.90828272
Manning,DOMESTIC AND STOCK[DOMESTIC],20AL204520,UNREG,DOMESTIC,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,1,152.283987,-31.71240328
Manning,UNREGULATED RIVER,20AL204522,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,22,152.327042,-31.86340453
Manning,UNREGULATED RIVER,20AL204524,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,33,152.3021828,-31.83385984
Manning,UNREGULATED RIVER,20AL204526,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,14,152.2870788,-31.82234402
Manning,UNREGULATED RIVER,20AL204528,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,29,152.216135,-31.70811097
Manning,UNREGULATED RIVER,20AL204530,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,20,152.2916245,-31.72102008
Manning,UNREGULATED RIVER,20AL204534,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,22,152.2834859,-31.82293205
Manning,UNREGULATED RIVER,20AL204536,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,5,152.2933164,-31.74421012
Manning,UNREGULATED RIVER,20AL204538,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,5,152.2259968,-31.77350476
Manning,UNREGULATED RIVER,20AL204540,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,72,152.3300934,-31.88367454
Manning,UNREGULATED RIVER,20AL204542,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,17,152.3154185,-31.76785483
Manning,UNREGULATED RIVER,20AL204544,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,17,152.247752,-31.74164359
Manning,UNREGULATED RIVER,20AL204546,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,82,152.3001671,-31.73745708
Manning,UNREGULATED RIVER,20AL204548,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,33,152.2811108,-31.69398035
Manning,UNREGULATED RIVER,20AL204550,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,27,152.2276441,-31.78960472
Manning,UNREGULATED RIVER,20AL204552,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,13,152.2245371,-31.78021759
Manning,UNREGULATED RIVER,20AL204554,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,12,152.3264145,-31.78172371
Manning,UNREGULATED RIVER,20AL204556,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,22,152.2306725,-31.75918273
Manning,UNREGULATED RIVER,20AL204558,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,39,152.2239299,-31.77430478
Manning,UNREGULATED RIVER,20AL204560,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,23,152.2549995,-31.81390819
Manning,UNREGULATED RIVER,20AL204562,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,43,152.3311696,-31.79154166
Manning,UNREGULATED RIVER,20AL204564,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,84,152.3194792,-31.86851763
Manning,UNREGULATED RIVER,20AL204566,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,116,152.3301291,-31.76018271
Manning,UNREGULATED RIVER,20AL204568,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,63,152.3278691,-31.87126854
Manning,UNREGULATED RIVER,20AL204570,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,125,152.2931009,-31.73814829
Manning,UNREGULATED RIVER,20AL204572,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,14,152.3102955,-31.66528842
Manning,UNREGULATED RIVER,20AL204574,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,33,152.2555048,-31.80769993
Manning,UNREGULATED RIVER,20AL204576,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,93,152.3237391,-31.86595557
Manning,UNREGULATED RIVER,20AL204578,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,65,152.3187132,-31.86995564
Manning,UNREGULATED RIVER,20AL204580,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,53,152.3222111,-31.76844536
Manning,UNREGULATED RIVER,20AL204582,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,17,152.2213089,-31.77393581
Manning,UNREGULATED RIVER,20AL204584,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,77,152.3044711,-31.85468477
Manning,UNREGULATED RIVER,20AL204586,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,121,152.339788,-31.87620839
Manning,UNREGULATED RIVER,20AL204588,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,88,152.2903131,-31.72602419
Manning,UNREGULATED RIVER,20AL204590,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,23,152.2934239,-31.71957198
Manning,UNREGULATED RIVER,20AL204592,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,46,152.3001655,-31.81572989
Manning,UNREGULATED RIVER,20AL204594,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,22,152.3275385,-31.7793377
Manning,UNREGULATED RIVER,20AL204596,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,30,152.2701872,-31.82924519
Manning,UNREGULATED RIVER,20AL204598,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,56,152.3247213,-31.76657775
Manning,UNREGULATED RIVER,20AL204600,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,20,152.2864545,-31.80597504
Manning,UNREGULATED RIVER,20AL204602,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,40,152.3272379,-31.80730065
Manning,UNREGULATED RIVER,20AL204604,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,200,152.2965631,-31.73518312
Manning,UNREGULATED RIVER,20AL204606,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,45,152.2559778,-31.79727038
Manning,UNREGULATED RIVER,20AL204610,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,10,152.3173861,-31.81003474
Manning,UNREGULATED RIVER,20AL204612,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,30,152.2983976,-31.8206049
Manning,UNREGULATED RIVER,20AL204614,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,32,152.3214902,-31.75515181
Manning,UNREGULATED RIVER,20AL204616,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,10,152.2913897,-31.70095823
Manning,UNREGULATED RIVER,20AL204618,UNREG,FARMING,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,143,152.2988827,-31.76776698
Manning,UNREGULATED RIVER,20AL204620,UNREG,HORTICULTURE,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,105,152.2838697,-31.69633377
Manning,UNREGULATED RIVER,20AL204622,UNREG,IRRIGATION,LOWER NORTH COAST UNREGULATED AND ALLUVIAL WATER SOURCES 2009,DINGO CREEK WATER SOURCE,30,152.3306566,-31.78930867
